Date,Close,Open,High,Low
2018-01-31,10265.4,10166.3,10397.7,9742.2
2018-02-01,9181.1,10266.2,10303.0,8789.2
2018-02-02,8893.2,9179.8,9201.4,7915.8
2018-02-03,9241.1,8894.4,9506.9,8249.3
2018-02-04,8222.2,9241.5,9382.1,7932.1
2018-02-05,6938.5,8220.8,8383.2,6651.9
2018-02-06,7701.2,6939.3,7896.2,5996.6
2018-02-07,7594.7,7693.8,8536.5,7196.6
2018-02-08,8164.2,7595.1,8489.9,7595.1
2018-02-09,8699.8,8163.6,8735.6,7784.6
2018-02-10,8559.6,8697.3,9066.6,8172.2
2018-02-11,8081.9,8559.7,8564.2,7843.7
2018-02-12,8903.5,8083.6,8984.9,8083.6
2018-02-13,8539.2,8906.2,8942.7,8378.0
2018-02-14,9476.3,8542.6,9500.0,8541.6
2018-02-15,10037.3,9475.6,10206.8,9348.5
2018-02-16,10178.7,10031.3,10294.3,9707.7
2018-02-17,11073.5,10177.3,11095.9,10070.9
2018-02-18,10398.8,11073.7,11271.6,10137.2
2018-02-19,11169.4,10396.6,11250.5,10324.8
2018-02-20,11238.7,11169.7,11791.5,11119.9
2018-02-21,10473.0,11240.9,11289.7,10252.2
2018-02-22,9841.7,10470.1,10930.2,9743.9
2018-02-23,10170.4,9840.6,10419.1,9597.8
2018-02-24,9704.3,10163.8,10506.1,9394.5
2018-02-25,9585.2,9703.1,9860.3,9330.1
2018-02-26,10285.1,9590.9,10378.4,9410.3
2018-02-27,10594.4,10287.8,10867.2,10120.5
2018-02-28,10333.9,10584.4,11070.7,10303.4
2018-03-01,10904.5,10335.1,11047.8,10248.7
2018-03-02,10827.7,10904.5,11167.0,10677.1
2018-03-03,11402.3,10822.5,11420.7,9585.5
2018-03-04,11416.5,11402.8,11490.3,10878.4
2018-03-05,11330.6,11415.7,11506.9,11281.2
2018-03-06,10675.1,11314.2,11316.4,10412.0
2018-03-07,9902.9,10779.0,10899.0,9422.1
2018-03-08,9300.0,9910.7,10109.0,9037.0
2018-03-09,9217.0,9301.9,9420.5,8351.0
2018-03-10,8762.0,9216.2,9500.0,8691.1
2018-03-11,9529.6,8732.2,9719.6,8516.4
2018-03-12,9137.4,9535.8,9892.2,8804.1
2018-03-13,9154.9,9138.7,9482.0,8875.1
2018-03-14,8210.6,9154.9,9353.4,7958.5
2018-03-15,8264.4,8210.2,8427.0,7691.7
2018-03-16,8289.2,8264.3,8604.8,7929.1
2018-03-17,7874.9,8198.0,8344.8,7760.2
2018-03-18,8201.2,7873.2,8283.6,7323.3
2018-03-19,8616.8,8200.9,8698.3,8127.7
2018-03-20,8912.6,8614.1,9039.6,8326.8
2018-03-21,8905.9,8912.4,9173.4,8775.1
2018-03-22,8726.2,8903.7,9096.2,8499.1
2018-03-23,8916.8,8725.3,8917.0,8305.6
2018-03-24,8547.4,8917.3,9008.8,8523.6
2018-03-25,8473.2,8549.1,8679.0,8392.2
2018-03-26,8143.5,8474.0,8515.7,7865.9
2018-03-27,7801.7,8146.5,8218.3,7760.6
2018-03-28,7954.9,7803.0,8110.4,7754.5
2018-03-29,7129.2,7955.2,7980.7,6954.9
2018-03-30,6853.7,7132.4,7288.1,6603.8
2018-03-31,6938.2,6856.5,7221.5,6804.9
2018-04-01,6825.2,6939.1,7047.7,6460.1
2018-04-02,7068.4,6825.4,7121.3,6787.6
2018-04-03,7424.2,7067.2,7519.3,7032.9
2018-04-04,6808.9,7423.8,7432.9,6726.9
2018-04-05,6782.0,6808.7,6918.2,6592.5
2018-04-06,6624.3,6783.7,6859.7,6523.4
2018-04-07,6905.7,6624.5,7071.9,6616.1
2018-04-08,7030.5,6905.9,7113.4,6903.9
2018-04-09,6781.9,7035.7,7192.5,6633.2
2018-04-10,6854.8,6782.6,6899.5,6671.6
2018-04-11,6962.1,6855.6,6988.6,6818.4
2018-04-12,7926.6,6963.3,8009.6,6779.3
2018-04-13,7887.4,7926.9,8228.0,7756.6
2018-04-14,8004.4,7891.1,8180.2,7839.3
2018-04-15,8363.6,8004.6,8411.5,8004.6
2018-04-16,8070.0,8362.2,8412.9,7908.5
2018-04-17,7908.6,8070.0,8171.7,7852.8
2018-04-18,8178.4,7908.5,8227.6,7895.3
2018-04-19,8290.8,8179.0,8303.7,8126.7
2018-04-20,8867.0,8292.3,8926.2,8224.5
2018-04-21,8923.1,8867.0,9027.7,8614.5
