Date,Close,Open,High,Low
2014-01-06,5300.0,5400.0,5400.0,5200.0
2014-01-07,5600.0,5600.0,5600.0,5600.0
2014-01-08,5900.0,5900.0,5900.0,5900.0
2014-01-09,6300.0,6300.0,6300.0,6200.0
2014-01-10,6400.0,6300.0,6600.0,6200.0
2014-01-13,6800.0,6400.0,6800.0,6400.0
2014-01-14,6700.0,6800.0,7000.0,6500.0
2014-01-15,6700.0,6800.0,6800.0,6600.0
2014-01-16,6400.0,6600.0,6700.0,6400.0
2014-01-17,6800.0,6400.0,6800.0,6400.0
2014-01-20,6500.0,7000.0,7000.0,6500.0
2014-01-21,6300.0,6500.0,6600.0,6300.0
2014-01-22,6200.0,6300.0,6500.0,6100.0
2014-01-23,6600.0,6200.0,6600.0,6200.0
2014-01-24,6400.0,6600.0,6600.0,6300.0
2014-01-27,6400.0,6300.0,6400.0,6200.0
2014-02-06,6100.0,6500.0,6500.0,6100.0
2014-02-07,5800.0,6000.0,6100.0,5800.0
2014-02-10,6200.0,5700.0,6200.0,5700.0
2014-02-11,5900.0,6200.0,6300.0,5900.0
2014-02-12,6100.0,5900.0,6200.0,5900.0
2014-02-13,6200.0,6200.0,6300.0,6000.0
2014-02-14,6600.0,6300.0,6600.0,6300.0
2014-02-17,6500.0,6600.0,6600.0,6500.0
2014-02-18,6500.0,6500.0,6600.0,6400.0
2014-02-19,6800.0,6500.0,6800.0,6500.0
2014-02-20,6800.0,6800.0,7000.0,6600.0
2014-02-21,6600.0,6500.0,6700.0,6500.0
2014-02-24,6700.0,6700.0,6700.0,6400.0
2014-02-25,6600.0,6600.0,6700.0,6400.0
2014-02-26,6600.0,6500.0,6600.0,6500.0
2014-02-27,6500.0,6600.0,6700.0,6500.0
2014-02-28,6600.0,6500.0,6600.0,6400.0
2014-03-03,6500.0,6600.0,6700.0,6300.0
2014-03-04,6600.0,6400.0,6600.0,6200.0
2014-03-05,7000.0,6600.0,7000.0,6600.0
2014-03-06,7400.0,7300.0,7400.0,7300.0
2014-03-07,7700.0,7700.0,7900.0,7500.0
2014-03-10,7700.0,7600.0,7800.0,7400.0
2014-03-11,7800.0,7600.0,7900.0,7600.0
2014-03-12,7500.0,7800.0,7800.0,7500.0
2014-03-13,7900.0,7500.0,8000.0,7400.0
2014-03-14,8400.0,8000.0,8400.0,7900.0
2014-03-17,8900.0,8800.0,8900.0,8500.0
2014-03-18,9100.0,9000.0,9400.0,8800.0
2014-03-19,8800.0,8900.0,9100.0,8600.0
2014-03-20,8600.0,8900.0,8900.0,8600.0
2014-03-21,8800.0,8900.0,9000.0,8600.0
2014-03-24,9400.0,9000.0,9400.0,9000.0
2014-03-25,9200.0,9700.0,9900.0,9100.0
2014-03-26,8900.0,9400.0,9400.0,8600.0
2014-03-27,9000.0,8600.0,9000.0,8600.0
2014-03-28,9000.0,8900.0,9300.0,8900.0
2014-03-31,9000.0,9100.0,9300.0,9000.0
2014-04-01,8500.0,9000.0,9000.0,8400.0
2014-04-02,8100.0,8500.0,8600.0,8000.0
2014-04-03,8300.0,8100.0,8500.0,8100.0
2014-04-04,8300.0,8400.0,8500.0,8200.0
2014-04-07,8500.0,8300.0,8600.0,8300.0
2014-04-08,8600.0,8400.0,8900.0,8400.0
2014-04-10,8600.0,8800.0,8800.0,8500.0
2014-04-11,8500.0,8600.0,8700.0,8400.0
2014-04-14,8500.0,8500.0,8800.0,8500.0
2014-04-15,8200.0,8600.0,8600.0,8200.0
2014-04-16,7700.0,8200.0,8200.0,7700.0
2014-04-17,7900.0,7900.0,8100.0,7800.0
2014-04-18,7400.0,7900.0,7900.0,7400.0
2014-04-21,6900.0,7400.0,7400.0,6900.0
2014-04-22,7000.0,6700.0,7000.0,6500.0
2014-04-23,6600.0,7000.0,7100.0,6600.0
2014-04-24,6700.0,6500.0,6700.0,6500.0
2014-04-25,6700.0,6700.0,6800.0,6600.0
2014-04-28,6400.0,6700.0,6800.0,6400.0
2014-04-29,6300.0,6400.0,6400.0,6200.0
2014-05-05,5900.0,6200.0,6300.0,5900.0
2014-05-06,5700.0,6000.0,6000.0,5500.0
2014-05-07,5700.0,5800.0,5800.0,5500.0
2014-05-08,5400.0,5700.0,5700.0,5400.0
2014-05-09,5200.0,5100.0,5300.0,5100.0
2014-05-12,4900.0,5200.0,5200.0,4900.0
2014-05-13,4600.0,4600.0,4800.0,4600.0
2014-05-14,4900.0,4300.0,4900.0,4300.0
2014-05-15,4900.0,4900.0,5200.0,4600.0
2014-05-16,5100.0,4900.0,5100.0,4700.0
2014-05-19,5100.0,5100.0,5300.0,4900.0
2014-05-20,5400.0,5100.0,5400.0,5100.0
2014-05-21,5700.0,5600.0,5700.0,5400.0
2014-05-22,6000.0,5800.0,6000.0,5800.0
