Date,Close,Open,High,Low
2014-07-15,4718.0,4718.0,4718.0,4718.0
2014-07-16,5044.0,5044.0,5044.0,5044.0
2014-07-17,5396.0,5396.0,5396.0,5396.0
2014-07-18,5749.0,5749.0,5749.0,5749.0
2014-07-21,5749.0,6128.0,6128.0,5478.0
2014-07-22,5911.0,5640.0,5911.0,5640.0
2014-07-23,5911.0,5966.0,5966.0,5857.0
2014-07-24,5857.0,5857.0,5911.0,5857.0
2014-07-25,5857.0,5857.0,5911.0,5857.0
2014-07-28,5857.0,5857.0,5911.0,5857.0
2014-07-29,5749.0,5857.0,5857.0,5694.0
2014-07-30,5749.0,5803.0,5803.0,5694.0
2014-07-31,5586.0,5694.0,5694.0,5478.0
2014-08-01,5586.0,5694.0,5694.0,5532.0
2014-08-04,5586.0,5586.0,5586.0,5586.0
2014-08-05,5640.0,5640.0,5694.0,5640.0
2014-08-06,5803.0,5640.0,5803.0,5640.0
2014-08-07,5803.0,5803.0,5803.0,5749.0
2014-08-08,5803.0,5749.0,5803.0,5749.0
2014-08-11,6183.0,6183.0,6183.0,6020.0
2014-08-12,6400.0,6237.0,6400.0,6237.0
2014-08-13,6725.0,6454.0,6779.0,6345.0
2014-08-14,7159.0,6725.0,7159.0,6725.0
2014-08-15,7647.0,7593.0,7647.0,7376.0
2014-08-18,8081.0,7918.0,8081.0,7810.0
2014-08-19,7538.0,7864.0,8026.0,7538.0
2014-08-20,7538.0,7105.0,7593.0,7105.0
2014-08-21,7321.0,7430.0,7538.0,7321.0
2014-08-22,7647.0,7321.0,7647.0,7321.0
2014-08-25,7810.0,7864.0,7918.0,7647.0
2014-08-26,7267.0,7810.0,7810.0,7267.0
2014-08-27,7430.0,7484.0,7593.0,7321.0
2014-08-28,7430.0,7430.0,7430.0,7321.0
2014-08-29,7321.0,7430.0,7430.0,7050.0
2014-09-03,7321.0,7376.0,7376.0,7213.0
2014-09-04,7159.0,7267.0,7267.0,7050.0
2014-09-05,7376.0,7213.0,7376.0,7213.0
2014-09-08,7864.0,7484.0,7864.0,7376.0
2014-09-09,8081.0,8406.0,8406.0,7972.0
2014-09-10,8243.0,8298.0,8298.0,7918.0
2014-09-11,8243.0,8189.0,8352.0,8135.0
2014-09-12,8189.0,8243.0,8298.0,8081.0
2014-09-15,8243.0,8189.0,8298.0,8189.0
2014-09-16,8243.0,8189.0,8243.0,8135.0
2014-09-17,8243.0,8352.0,8352.0,8135.0
2014-09-18,8352.0,8135.0,8352.0,8135.0
2014-09-19,8894.0,8515.0,8894.0,8515.0
2014-09-22,9491.0,9491.0,9491.0,9111.0
2014-09-23,9437.0,9762.0,9925.0,9437.0
2014-09-24,9382.0,9653.0,9653.0,9382.0
2014-09-25,8732.0,9220.0,9220.0,8732.0
2014-09-26,9057.0,9220.0,9220.0,8840.0
2014-09-29,9111.0,9220.0,9220.0,9111.0
2014-09-30,9165.0,8948.0,9165.0,8948.0
2014-10-01,9220.0,9165.0,9328.0,9165.0
2014-10-02,9328.0,9165.0,9382.0,9165.0
2014-10-03,9491.0,9491.0,9599.0,9437.0
2014-10-06,9491.0,9545.0,9545.0,9437.0
2014-10-07,9491.0,9437.0,9545.0,9437.0
2014-10-08,10142.0,10142.0,10142.0,9957.0
2014-10-09,10787.0,10695.0,10787.0,10695.0
2014-10-10,10787.0,10695.0,10879.0,10603.0
2014-10-13,10326.0,10603.0,10603.0,10234.0
2014-10-14,10326.0,10418.0,10418.0,10234.0
2014-10-15,10418.0,10326.0,10418.0,10234.0
2014-10-16,9865.0,10326.0,10418.0,9773.0
2014-10-17,10049.0,10142.0,10142.0,9773.0
2014-10-20,9957.0,10234.0,10234.0,9957.0
2014-10-21,9957.0,9957.0,10049.0,9773.0
2014-10-22,9865.0,10049.0,10049.0,9865.0
2014-10-23,9681.0,9865.0,9865.0,9588.0
2014-10-24,9957.0,9681.0,9957.0,9681.0
2014-10-27,10049.0,10142.0,10418.0,10049.0
2014-10-28,9773.0,9957.0,10049.0,9773.0
2014-10-29,9681.0,9865.0,9865.0,9681.0
2014-10-30,9865.0,9681.0,9865.0,9681.0
2014-10-31,9773.0,9865.0,9865.0,9681.0
2014-11-03,9496.0,9681.0,9681.0,9312.0
2014-11-04,9496.0,9220.0,9588.0,9220.0
2014-11-05,9220.0,9496.0,9496.0,9220.0
2014-11-06,8943.0,9127.0,9496.0,8851.0
2014-11-07,9496.0,8943.0,9496.0,8943.0
2014-11-10,9404.0,9496.0,9496.0,9312.0
2014-11-11,9404.0,9312.0,9404.0,9220.0
2014-11-12,9312.0,9312.0,9404.0,9312.0
2014-11-13,9312.0,9312.0,9404.0,9312.0
2014-11-14,9404.0,9312.0,9496.0,9312.0
2014-11-17,9312.0,9312.0,9312.0,9174.0
2014-11-18,9127.0,9220.0,9220.0,9127.0
2014-11-19,9035.0,9127.0,9127.0,8989.0
2014-11-20,9035.0,9127.0,9127.0,8897.0
2014-11-21,9035.0,9127.0,9127.0,8897.0
2014-11-24,8759.0,8897.0,8943.0,8759.0
2014-11-25,8574.0,8759.0,8851.0,8574.0
2014-11-26,8482.0,8666.0,8666.0,8436.0
2014-11-27,8390.0,8482.0,8482.0,8298.0
2014-11-28,8205.0,8482.0,8482.0,8205.0
2014-12-01,7837.0,8205.0,8205.0,7652.0
2014-12-02,8344.0,7837.0,8344.0,7837.0
2014-12-03,8897.0,8851.0,8897.0,8805.0
2014-12-04,9220.0,9496.0,9496.0,9220.0
2014-12-05,9174.0,9220.0,9220.0,8943.0
2014-12-08,9174.0,9035.0,9220.0,9035.0
2014-12-09,9127.0,9174.0,9220.0,9127.0
2014-12-10,9081.0,8666.0,9081.0,8666.0
2014-12-11,9174.0,8851.0,9174.0,8851.0
2014-12-12,9220.0,9174.0,9312.0,9127.0
