Date,Close,Open,High,Low
2014-01-06,6614.7,6637.5,6911.2,6614.7
2014-01-07,6614.7,6842.8,6842.8,6614.7
2014-01-08,6660.3,6614.7,6774.3,6614.7
2014-01-09,6728.7,6751.5,6751.5,6614.7
2014-01-10,6820.0,6797.1,6842.8,6614.7
2014-01-13,6751.5,6637.5,6797.1,6614.7
2014-01-14,6637.5,6751.5,6774.3,6637.5
2014-01-15,6751.5,6660.3,7070.9,6660.3
2014-01-16,6820.0,6683.1,6820.0,6455.0
2014-01-17,7002.4,6820.0,7070.9,6820.0
2014-01-20,7002.4,7162.1,7162.1,6842.8
2014-01-21,6842.8,6842.8,6842.8,6842.8
2014-01-22,6705.9,6842.8,6842.8,6705.9
2014-01-23,6842.8,6660.3,6842.8,6614.7
2014-01-24,6820.0,6797.1,6820.0,6683.1
2014-01-27,7070.9,6820.0,7070.9,6820.0
2014-02-06,6888.4,6934.0,7048.0,6751.5
2014-02-07,7002.4,7048.0,7048.0,6842.8
2014-02-10,7025.2,7048.0,7048.0,6820.0
2014-02-11,7025.2,7025.2,7025.2,6956.8
2014-02-12,6956.8,7025.2,7025.2,6956.8
2014-02-13,7298.9,6911.2,7435.8,6842.8
2014-02-14,7276.1,7527.0,7527.0,7162.1
2014-02-17,6842.8,7230.5,7230.5,6797.1
2014-02-18,6956.8,6842.8,7025.2,6842.8
2014-02-19,6934.0,7070.9,7070.9,6865.6
2014-02-20,6956.8,7002.4,7025.2,6842.8
2014-02-21,6934.0,6956.8,6956.8,6842.8
2014-02-24,6751.5,6934.0,6934.0,6728.7
2014-02-25,6569.1,6728.7,6934.0,6569.1
2014-02-26,6728.7,6614.7,6728.7,6614.7
2014-02-27,6705.9,6728.7,6728.7,6614.7
2014-02-28,6409.4,6683.1,6683.1,6386.6
2014-03-03,6523.4,6409.4,6614.7,6409.4
2014-03-04,6683.1,6614.7,6683.1,6546.2
2014-03-05,6683.1,6683.1,6683.1,6523.4
2014-03-06,6660.3,6614.7,6683.1,6614.7
2014-03-07,6705.9,6728.7,6728.7,6637.5
2014-03-10,6728.7,6683.1,6751.5,6683.1
2014-03-11,6728.7,6705.9,6728.7,6683.1
2014-03-12,6751.5,6728.7,6751.5,6728.7
2014-03-13,6705.9,6797.1,6797.1,6705.9
2014-03-14,6842.8,6728.7,6842.8,6705.9
2014-03-17,6842.8,6934.0,6934.0,6751.5
2014-03-18,6888.4,6683.1,6888.4,6660.3
2014-03-19,6888.4,6842.8,6911.2,6751.5
2014-03-20,6842.8,6842.8,6888.4,6842.8
2014-03-21,6865.6,6865.6,6888.4,6865.6
2014-03-24,6888.4,6865.6,6888.4,6842.8
2014-03-25,6842.8,6888.4,6888.4,6751.5
2014-03-26,6842.8,6934.0,6934.0,6774.3
2014-03-27,6842.8,6865.6,6956.8,6842.8
2014-03-28,6888.4,6842.8,6888.4,6842.8
2014-03-31,7025.2,6911.2,7070.9,6911.2
2014-04-01,6956.8,7025.2,7025.2,6842.8
2014-04-02,6979.6,7025.2,7025.2,6842.8
2014-04-03,7344.6,7070.9,7458.6,7002.4
